0,8.940753936767578
1,8.941783905029297
2,8.942756652832031
3,8.943729400634766
4,8.944759368896484
5,8.945732116699219
6,8.946704864501953
7,8.947677612304688
8,8.948707580566406
9,8.94968032836914
10,8.950653076171875
11,8.951683044433594
12,8.952713012695312
13,8.953742980957031
14,8.954715728759766
15,8.955745697021484
16,8.956718444824219
17,8.957691192626953
18,8.958721160888672
19,8.959693908691406
20,8.96066665649414
21,8.96169662475586
22,8.962669372558594
23,8.963699340820312
24,8.964672088623047
25,8.965644836425781
26,8.966617584228516
27,8.96759033203125
28,8.968563079833984
29,8.969535827636719
30,8.970565795898438
31,8.971538543701172
32,8.972511291503906
33,8.97348403930664
34,8.97451400756836
35,8.975543975830078
36,8.976516723632812
37,8.977489471435547
38,8.978462219238281
39,8.9794921875
40,8.980464935302734
41,8.981437683105469
42,8.982410430908203
43,8.983383178710938
44,8.984355926513672
45,8.985328674316406
46,8.98630142211914
47,8.987274169921875
48,8.98824691772461
49,8.989219665527344
50,8.990249633789062
51,8.991279602050781
52,8.992252349853516
53,8.99322509765625
54,8.994197845458984
55,8.995227813720703
56,8.996200561523438
57,8.997230529785156
58,8.99820327758789
59,8.99923324584961
60,9.000205993652344
61,9.001178741455078
62,9.002151489257812
63,9.003124237060547
64,9.004154205322266
65,9.005184173583984
66,9.006214141845703
67,9.007186889648438
68,9.008159637451172
69,9.00918960571289
70,9.01021957397461
71,9.011192321777344
72,9.012165069580078
73,9.013137817382812
74,9.014110565185547
75,9.015083312988281
76,9.01611328125
77,9.017086029052734
78,9.018115997314453
79,9.019088745117188
80,9.020061492919922
81,9.02109146118164
82,9.02212142944336
83,9.023094177246094
84,9.024066925048828
85,9.025096893310547
86,9.026126861572266
87,9.027156829833984
88,9.028129577636719
89,9.029159545898438
90,9.030132293701172
91,9.031105041503906
92,9.032135009765625
93,9.03310775756836
94,9.034080505371094
95,9.035110473632812
96,9.036083221435547
97,9.037113189697266
98,9.0380859375
99,9.039115905761719
100,9.040088653564453
101,9.041118621826172
102,9.042091369628906
103,9.04306411743164
104,9.04409408569336
105,9.045066833496094
106,9.046039581298828
107,9.047012329101562
108,9.048042297363281
109,9.049015045166016
110,9.050045013427734
111,9.051017761230469
112,9.051990509033203
113,9.052963256835938
114,9.053936004638672
115,9.054908752441406
116,9.05588150024414
117,9.056854248046875
118,9.057884216308594
119,9.058856964111328
120,9.059886932373047
121,9.060859680175781
122,9.061832427978516
123,9.06280517578125
124,9.063777923583984
125,9.064750671386719
126,9.065723419189453
127,9.066696166992188
128,9.067668914794922
129,9.06869888305664
130,9.069671630859375
131,9.07064437866211
132,9.071674346923828
133,9.072704315185547
134,9.073734283447266
135,9.07470703125
136,9.075679779052734
137,9.076652526855469
138,9.077625274658203
139,9.078598022460938
140,9.079570770263672
141,9.080543518066406
142,9.08151626586914
143,9.082489013671875
144,9.08346176147461
145,9.084491729736328
146,9.085521697998047
147,9.086494445800781
148,9.087467193603516
149,9.08843994140625
150,9.089412689208984
151,9.090442657470703
152,9.091415405273438
153,9.092388153076172
154,9.093360900878906
155,9.09433364868164
156,9.095306396484375
157,9.09627914428711
158,9.097251892089844
159,9.098281860351562
160,9.099311828613281
161,9.100341796875
162,9.101314544677734
163,9.102287292480469
164,9.103260040283203
165,9.104232788085938
166,9.105262756347656
167,9.10623550415039
168,9.10726547241211
169,9.108238220214844
170,9.109210968017578
171,9.110183715820312
172,9.111213684082031
173,9.11224365234375
174,9.113216400146484
175,9.114246368408203
176,9.115219116210938
177,9.116191864013672
178,9.117164611816406
179,9.11813735961914
180,9.119110107421875
181,9.12008285522461
182,9.121055603027344
183,9.122028350830078
184,9.123001098632812
185,9.124031066894531
186,9.125003814697266
187,9.126033782958984
188,9.127006530761719
189,9.127979278564453
190,9.129009246826172
191,9.13003921508789
192,9.13106918334961
193,9.132041931152344
194,9.133071899414062
195,9.134101867675781
196,9.1351318359375
197,9.136161804199219
198,9.137134552001953
199,9.138107299804688
200,9.139080047607422
201,9.140052795410156
202,9.141082763671875
203,9.142112731933594
204,9.143142700195312
205,9.144115447998047
206,9.145145416259766
207,9.1461181640625
208,9.147090911865234
209,9.148063659667969
210,9.149036407470703
211,9.150009155273438
212,9.150981903076172
213,9.151954650878906
214,9.152984619140625
215,9.15395736694336
216,9.154930114746094
217,9.155960083007812
218,9.156990051269531
219,9.157962799072266
220,9.158935546875
221,9.159908294677734
222,9.160881042480469
223,9.161853790283203
224,9.162826538085938
225,9.163856506347656
226,9.16482925415039
227,9.165802001953125
228,9.166831970214844
229,9.167804718017578
230,9.168777465820312
231,9.169807434082031
232,9.17083740234375
233,9.171810150146484
234,9.172782897949219
235,9.173755645751953
236,9.174728393554688
237,9.175701141357422
238,9.176673889160156
239,9.17764663696289
240,9.17867660522461
241,9.179649353027344
242,9.180679321289062
243,9.181652069091797
244,9.182682037353516
245,9.183712005615234
246,9.184684753417969
247,9.185657501220703
248,9.186630249023438
249,9.187602996826172
250,9.188575744628906
251,9.18954849243164
252,9.190521240234375
253,9.191551208496094
254,9.192523956298828
255,9.193496704101562
256,9.194469451904297
257,9.195499420166016
258,9.19647216796875
259,9.197444915771484
260,9.198417663574219
261,9.199390411376953
