0,8.940753936767578
1,17.881507873535156
2,26.822261810302734
3,35.76301574707031
4,44.70376968383789
5,53.64452362060547
6,62.58527755737305
7,71.52603149414062
8,80.4667854309082
9,89.40753936767578
10,98.34829330444336
11,107.28904724121094
12,116.22980117797852
13,125.1705551147461
14,134.11130905151367
15,143.05206298828125
16,151.99281692504883
17,160.9335708618164
18,169.87432479858398
19,178.81507873535156
20,187.75583267211914
21,196.69658660888672
22,205.6373405456543
23,214.57809448242188
24,223.51884841918945
25,232.45960235595703
26,241.4003562927246
27,250.3411102294922
28,259.28186416625977
29,268.22261810302734
30,277.1633720397949
31,286.1041259765625
32,295.0448799133301
33,303.98563385009766
34,312.92638778686523
35,321.8671417236328
36,330.8078956604004
37,339.74864959716797
38,348.68940353393555
39,357.6301574707031
40,366.5709114074707
41,375.5116653442383
42,384.45241928100586
43,393.39317321777344
44,402.333927154541
45,411.2746810913086
46,420.2154350280762
47,429.15618896484375
48,438.0969429016113
49,447.0376968383789
50,455.9784507751465
51,464.91920471191406
52,473.85995864868164
53,482.8007125854492
54,491.7414665222168
55,500.6822204589844
56,509.62297439575195
57,518.5637283325195
58,527.5044822692871
59,536.4452362060547
60,545.3859901428223
61,554.3267440795898
62,563.2674980163574
63,572.208251953125
64,581.1490058898926
65,590.0897598266602
66,599.0305137634277
67,607.9712677001953
68,616.9120216369629
69,625.8527755737305
70,634.793529510498
71,643.7342834472656
72,652.6750373840332
73,661.6157913208008
74,670.5565452575684
75,679.4972991943359
76,688.4380531311035
77,697.3788070678711
78,706.3195610046387
79,715.2603149414062
80,724.2010688781738
81,733.1418228149414
82,742.082576751709
83,751.0233306884766
84,759.9640846252441
85,768.9048385620117
86,777.8455924987793
87,786.7863464355469
88,795.7271003723145
89,804.667854309082
90,813.6086082458496
91,822.5493621826172
92,831.4901161193848
93,840.4308700561523
94,849.3716239929199
95,858.3123779296875
96,867.2531318664551
97,876.1938858032227
98,885.1346397399902
99,894.0753936767578
100,903.0161476135254
101,911.956901550293
102,920.8976554870605
103,929.8384094238281
104,938.7791633605957
105,947.7199172973633
106,956.6606712341309
107,965.6014251708984
108,974.542179107666
109,983.4829330444336
110,992.4236869812012
111,1001.3644409179688
112,1010.3051948547363
113,1019.2459487915039
114,1028.1867027282715
115,1037.127456665039
116,1046.0682106018066
117,1055.0089645385742
118,1063.9497184753418
119,1072.8904724121094
120,1081.831226348877
121,1090.7719802856445
122,1099.712734222412
123,1108.6534881591797
124,1117.5942420959473
125,1126.5349960327148
126,1135.4757499694824
127,1144.41650390625
128,1153.3572578430176
129,1162.2980117797852
130,1171.2387657165527
131,1180.1795196533203
132,1189.120273590088
133,1198.0610275268555
134,1207.001781463623
135,1215.9425354003906
136,1224.8832893371582
137,1233.8240432739258
138,1242.7647972106934
139,1251.705551147461
140,1260.6463050842285
141,1269.587059020996
142,1278.5278129577637
143,1287.4685668945312
144,1296.4093208312988
145,1305.3500747680664
146,1314.290828704834
147,1323.2315826416016
148,1332.1723365783691
149,1341.1130905151367
150,1350.0538444519043
151,1358.9945983886719
152,1367.9353523254395
153,1376.876106262207
154,1385.8168601989746
155,1394.7576141357422
156,1403.6983680725098
157,1412.6391220092773
158,1421.579875946045
159,1430.5206298828125
160,1439.46138381958
161,1448.4021377563477
162,1457.3428916931152
163,1466.2836456298828
164,1475.2243995666504
165,1484.165153503418
166,1493.1059074401855
167,1502.0466613769531
168,1510.9874153137207
169,1519.9281692504883
170,1528.8689231872559
171,1537.8096771240234
172,1546.750431060791
173,1555.6911849975586
174,1564.6319389343262
175,1573.5726928710938
176,1582.5134468078613
177,1591.454200744629
178,1600.3949546813965
179,1609.335708618164
180,1618.2764625549316
181,1627.2172164916992
182,1636.1579704284668
183,1645.0987243652344
184,1654.039478302002
185,1662.9802322387695
186,1671.920986175537
187,1680.8617401123047
188,1689.8024940490723
189,1698.7432479858398
190,1707.6840019226074
191,1716.624755859375
192,1725.5655097961426
193,1734.5062637329102
194,1743.4470176696777
195,1752.3877716064453
196,1761.328525543213
197,1770.2692794799805
198,1779.210033416748
199,1788.1507873535156
200,1797.0915412902832
201,1806.0322952270508
202,1814.9730491638184
203,1823.913803100586
204,1832.8545570373535
205,1841.795310974121
206,1850.7360649108887
207,1859.6768188476562
208,1868.6175727844238
209,1877.5583267211914
210,1886.499080657959
211,1895.4398345947266
212,1904.3805885314941
213,1913.3213424682617
214,1922.2620964050293
215,1931.2028503417969
216,1940.1436042785645
217,1949.084358215332
218,1958.0251121520996
219,1966.9658660888672
220,1975.9066200256348
221,1984.8473739624023
222,1993.78812789917
223,2002.7288818359375
224,2011.669635772705
225,2020.6103897094727
226,2029.5511436462402
227,2038.4918975830078
228,2047.4326515197754
229,2056.373405456543
230,2065.3141593933105
231,2074.254913330078
232,2083.1956672668457
233,2092.1364212036133
234,2101.077175140381
235,2110.0179290771484
236,2118.958683013916
237,2127.8994369506836
238,2136.840190887451
239,2145.7809448242188
240,2154.7216987609863
241,2163.662452697754
242,2172.6032066345215
243,2181.543960571289
244,2190.4847145080566
245,2199.425468444824
246,2208.366222381592
247,2217.3069763183594
248,2226.247730255127
249,2235.1884841918945
250,2244.129238128662
251,2253.0699920654297
252,2262.0107460021973
253,2270.951499938965
254,2279.8922538757324
255,2288.8330078125
256,2297.7737617492676
257,2306.714515686035
258,2315.6552696228027
259,2324.5960235595703
260,2333.536777496338
261,2342.4775314331055
262,2351.418285369873
263,2360.3590393066406
264,2369.299793243408
